;;;;;;
SOCS2 ;;;;;;
FHL1;;;;;;
NPDC1 ;;;;;;
TM4SF1 ;;;;;;
HOPX ;;;;;;
TM4SF1 ;;;;;;
C9orf58 ;;;;;;
BCAT1 ;;;;;;
BCAT1 ;;;;;;
RAB34;;;;;;
MYO5C ;;;;;;
KIAA0125 ;;;;;;
FAM92A1 ;;;;;;
FAM92A1 ;;;;;;
FHL1 ;;;;;;
ABI2 ;;;;;;
DOCK1;;;;;;
GUCY1A3;;;;;;
 GUCY1A3;;;;;;
SHANK3 ;;;;;;
GPR56 ;;;;;;
DAPK1 ;;;;;;
CD109 ;;;;;;
SCHIP1 ;;;;;;
PRTFDC1 ;;;;;;
TM4SF1 ;;;;;;
MIRN155 ;;;;;;
ATP8B2 ;;;;;;
RUNX1 ;;;;;;
FHL1 ;;;;;;
TMEM163 ;;;;;;
C10orf128 ;;;;;;
COL6A1 ;;;;;;
 MARVELD1;;;;;;
 COL24A1 ;;;;;;
MAST4 ;;;;;;
TCF4 ;;;;;;
MAP1A ;;;;;;
FHL1 ;;;;;;
ARMCX1;;;;;;
FAM30A ;;;;;;
TCF4 ;;;;;;
WBP5 ;;;;;;
ACP6 ;;;;;;
ABI2 ;;;;;;
TSC22D1 ;;;;;;
SYNJ2 ;;;;;;
GUCY1A3 ;;;;;;
LIMS3 ;;;;;;
LOC440995 ;;;;;;
GPSM1 ;;;;;;
MRC1 ;;;;;;
BCL11A ;;;;;;
TCF4 ;;;;;;
RPL35A ;;;;;;
SYNJ2 ;;;;;;
LAPTM4B ;;;;;;
 GOLGA8A ;;;;;;
MSI2 ;;;;;;
SPARC ;;;;;;
NGFRAP1 ;;;;;;
ZBTB8;;;;;;
LAPTM4B;;;;;;
HIST1H2AD ;;;;;;
IL23A ;;;;;;
IL2RA;;;;;;
 LAPTM4B ;;;;;;
 PHGDH ;;;;;;
MXRA7 ;;;;;;
DOCK1 ;;;;;;
RAB13 ;;;;;;
SCD ;;;;;;
 NPL ;;;;;;
 KIAA0922 ;;;;;;
HBG2 ;;;;;;
LGALS3 ;;;;;;
TESC;;;;;;
SLC25A37 ;;;;;;
SLC25A37;;;;;;
